-1 -1 0 1.49976e-32
-0.99005 -1 0 3.82757e-18
-0.980099 -1 0 7.65142e-18
-0.970149 -1 0 1.14678e-17
-0.960199 -1 0 1.52729e-17
-0.950249 -1 0 1.90632e-17
-0.940298 -1 0 2.28348e-17
-0.930348 -1 0 2.65841e-17
-0.920398 -1 0 3.03074e-17
-0.910448 -1 0 3.40011e-17
-0.900497 -1 0 3.76616e-17
-0.890547 -1 0 4.12853e-17
-0.880597 -1 0 4.48686e-17
-0.870647 -1 0 4.84081e-17
-0.860697 -1 0 5.19003e-17
-0.850746 -1 0 5.53418e-17
-0.840796 -1 0 5.87293e-17
-0.830846 -1 0 6.20593e-17
-0.820896 -1 0 6.53287e-17
-0.810945 -1 0 6.85343e-17
-0.800995 -1 0 7.16729e-17
-0.791045 -1 0 7.47415e-17
-0.781095 -1 0 7.7737e-17
-0.771144 -1 0 8.06566e-17
-0.761194 -1 0 8.34974e-17
-0.751244 -1 0 8.62566e-17
-0.741294 -1 0 8.89315e-17
-0.731343 -1 0 9.15195e-17
-0.721393 -1 0 9.40181e-17
-0.711443 -1 0 9.64249e-17
-0.701493 -1 0 9.87374e-17
-0.691542 -1 0 1.00953e-16
-0.681592 -1 0 1.03071e-16
-0.671642 -1 0 1.05088e-16
-0.661692 -1 0 1.07002e-16
-0.651741 -1 0 1.08811e-16
-0.641791 -1 0 1.10514e-16
-0.631841 -1 0 1.12109e-16
-0.621891 -1 0 1.13595e-16
-0.61194 -1 0 1.1497e-16
-0.60199 -1 0 1.16232e-16
-0.59204 -1 0 1.17381e-16
-0.58209 -1 0 1.18415e-16
-0.572139 -1 0 1.19333e-16
-0.562189 -1 0 1.20135e-16
-0.552239 -1 0 1.20819e-16
-0.542289 -1 0 1.21386e-16
-0.532338 -1 0 1.21833e-16
-0.522388 -1 0 1.22162e-16
-0.512438 -1 0 1.22371e-16
-0.502488 -1 0 1.22461e-16
-0.492537 -1 0 1.22431e-16
-0.482587 -1 0 1.22281e-16
-0.472637 -1 0 1.22012e-16
-0.462687 -1 0 1.21624e-16
-0.452736 -1 0 1.21117e-16
-0.442786 -1 0 1.20492e-16
-0.432836 -1 0 1.19749e-16
-0.422886 -1 0 1.18888e-16
-0.412935 -1 0 1.17912e-16
-0.402985 -1 0 1.16821e-16
-0.393035 -1 0 1.15615e-16
-0.383085 -1 0 1.14296e-16
-0.373134 -1 0 1.12866e-16
-0.363184 -1 0 1.11325e-16
-0.353234 -1 0 1.09676e-16
-0.343284 -1 0 1.0792e-16
-0.333333 -1 0 1.06058e-16
-0.323383 -1 0 1.04092e-16
-0.313433 -1 0 1.02025e-16
-0.303483 -1 0 9.98576e-17
-0.293532 -1 0 9.75931e-17
-0.283582 -1 0 9.52331e-17
-0.273632 -1 0 9.27802e-17
-0.263682 -1 0 9.02365e-17
-0.253731 -1 0 8.76047e-17
-0.243781 -1 0 8.48873e-17
-0.233831 -1 0 8.2087e-17
-0.223881 -1 0 7.92065e-17
-0.21393 -1 0 7.62485e-17
-0.20398 -1 0 7.32161e-17
-0.19403 -1 0 7.01121e-17
-0.18408 -1 0 6.69397e-17
-0.174129 -1 0 6.37018e-17
-0.164179 -1 0 6.04017e-17
-0.154229 -1 0 5.70425e-17
-0.144279 -1 0 5.36276e-17
-0.134328 -1 0 5.01604e-17
-0.124378 -1 0 4.66441e-17
-0.114428 -1 0 4.30822e-17
-0.104478 -1 0 3.94783e-17
-0.0945274 -1 0 3.58357e-17
-0.0845771 -1 0 3.21582e-17
-0.0746269 -1 0 2.84492e-17
-0.0646766 -1 0 2.47124e-17
-0.0547264 -1 0 2.09515e-17
-0.0447761 -1 0 1.71702e-17
-0.0348259 -1 0 1.3372e-17
-0.0248756 -1 0 9.56077e-18
-0.0149254 -1 0 5.74021e-18
-0.00497514 -1 0 1.91403e-18
0.00497508 -1 0 1.91401e-18
0.0149254 -1 0 5.74019e-18
0.0248756 -1 0 9.56077e-18
0.0348258 -1 0 1.3372e-17
0.0447761 -1 0 1.71701e-17
0.0547264 -1 0 2.09515e-17
0.0646766 -1 0 2.47124e-17
0.0746268 -1 0 2.84492e-17
0.0845771 -1 0 3.21582e-17
0.0945274 -1 0 3.58357e-17
0.104478 -1 0 3.94783e-17
0.114428 -1 0 4.30822e-17
0.124378 -1 0 4.66441e-17
0.134328 -1 0 5.01604e-17
0.144279 -1 0 5.36276e-17
0.154229 -1 0 5.70425e-17
0.164179 -1 0 6.04016e-17
0.174129 -1 0 6.37018e-17
0.18408 -1 0 6.69396e-17
0.19403 -1 0 7.01121e-17
0.20398 -1 0 7.32161e-17
0.21393 -1 0 7.62485e-17
0.223881 -1 0 7.92064e-17
0.233831 -1 0 8.2087e-17
0.243781 -1 0 8.48873e-17
0.253731 -1 0 8.76047e-17
0.263682 -1 0 9.02365e-17
0.273632 -1 0 9.27802e-17
0.283582 -1 0 9.52331e-17
0.293532 -1 0 9.7593e-17
0.303483 -1 0 9.98576e-17
0.313433 -1 0 1.02025e-16
0.323383 -1 0 1.04092e-16
